308,327,1
308,333,1
308,343,4
308,351,86
308,399,4
308,408,5
308,437,7
308,452,3
308,453,8
308,483,1
308,521,3
308,538,3
308,552,4
308,568,4
308,581,4
308,594,4
308,595,1
308,602,4
308,604,1
308,634,5
308,635,14
308,636,38
308,662,3
313,399,2
313,408,7
313,451,3
313,452,7
313,538,6
313,634,3
313,635,2
313,636,6
327,351,1
327,399,5
327,408,3
327,415,1
327,452,3
327,518,4
327,581,1
327,594,5
327,635,3
327,636,7
333,343,4
333,351,1
333,399,2
333,408,1
333,518,1
333,521,1
333,527,1
333,547,2
333,548,1
333,568,1
333,594,2
333,595,3
333,635,1
333,636,7
343,351,32
343,395,1
343,399,6
343,408,5
343,437,2
343,448,4
343,451,2
343,452,2
343,453,3
343,527,1
343,547,1
343,552,3
343,568,1
343,581,4
343,594,2
343,595,2
343,634,1
343,635,6
343,636,40
351,375,4
351,395,3
351,399,12
351,408,4
351,415,1
351,437,6
351,448,3
351,452,13
351,453,28
351,518,3
351,521,5
351,527,1
351,538,8
351,547,1
351,552,7
351,568,10
351,581,59
351,594,6
351,595,7
351,602,3
351,604,5
351,634,5
351,635,55
351,636,268
351,662,1
367,399,2
367,452,2
367,547,1
367,635,1
367,636,3
375,399,1
375,408,4
375,415,2
375,437,2
375,451,1
375,452,2
375,453,3
375,518,2
375,602,1
375,604,2
375,635,1
375,636,5
395,399,1
395,408,1
395,437,3
395,448,2
395,451,1
395,452,1
395,453,1
395,552,1
395,564,1
395,581,1
395,595,1
395,635,2
395,636,6
399,408,3
399,437,2
399,450,3
399,451,1
399,452,15
399,453,6
399,483,2
399,518,2
399,547,2
399,548,1
399,564,1
399,568,2
399,581,4
399,594,3
399,595,2
399,602,2
399,604,5
399,622,1
399,635,4
399,636,24
408,437,2
408,448,1
408,450,1
408,451,4
408,452,17
408,453,3
408,483,1
408,518,10
408,527,7
408,547,1
408,564,1
408,581,2
408,594,2
408,595,1
408,602,2
408,604,8
408,635,21
408,636,46
415,595,2
415,604,1
415,635,7
415,636,4
437,448,2
437,452,6
437,453,2
437,527,1
437,538,2
437,552,1
437,564,1
437,568,3
437,581,2
437,594,3
437,595,2
437,602,1
437,622,1
437,635,7
437,636,38
437,662,1
448,452,4
448,518,1
448,527,2
448,552,2
448,568,1
448,602,3
448,604,1
448,635,1
448,636,5
450,521,3
450,595,1
450,604,1
450,635,2
450,636,4
451,452,2
451,453,1
451,581,4
451,595,1
451,604,3
451,635,1
451,636,27
452,453,2
452,483,2
452,518,3
452,527,1
452,547,4
452,564,1
452,568,1
452,581,3
452,594,3
452,595,6
452,602,2
452,604,4
452,622,1
452,634,3
452,635,13
452,636,22
453,483,1
453,521,1
453,564,1
453,581,14
453,594,2
453,595,3
453,602,1
453,635,5
453,636,20
453,662,1
483,635,4
483,636,1
518,521,1
518,581,2
518,594,1
518,602,1
518,604,2
518,635,8
518,636,6
521,581,4
521,595,1
521,636,1
527,564,2
527,568,1
527,581,1
527,595,2
527,602,3
527,622,1
527,635,6
527,636,2
538,547,1
538,552,7
538,568,4
538,581,1
538,594,3
538,634,1
538,635,12
538,636,5
538,662,1
547,604,1
547,634,1
547,635,3
547,636,6
548,604,1
548,636,2
552,568,2
552,581,1
552,595,1
552,602,1
552,635,2
552,636,15
564,594,1
564,595,1
564,635,2
564,636,2
568,581,2
568,594,2
568,602,1
568,604,1
568,635,5
568,636,16
581,602,2
581,604,1
581,634,1
581,635,3
581,636,36
594,595,1
594,635,3
594,636,35
594,662,1
595,604,2
595,622,1
595,635,4
595,636,12
602,604,6
602,634,2
602,635,1
602,636,7
604,634,1
604,635,5
604,636,17
622,634,2
622,636,5
634,635,2
634,636,6
635,636,45
636,662,4
